killer,killer_location_x,killer_location_y,victim,victim_location_x,victim_location_y,time,match_id,map_name,weapon_used,cluster_5,cluster_6,kill_place,team_rank,cluster_4
DNW_DG98,443722.9063,305715.3125,VSG_WICK2D,447787.3125,308071.9375,2020-05-09T11:46:41.037Z,54e99c01-83f7-48aa-ac52-878a49b4ec07,Desert_Main,WeapHK416_C,0,1,8.0,1.0,0
ENT_indigo,382791.1563,413811.9063,DNW_Rage,382466.7813,414091.2188,2020-05-08T10:42:17.932Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,BP_PickupTruck_A_01_C,2,5,18.0,8.0,2
DWG_Corn,375666.7813,428025.2188,APK_KIMGONI,375849.0313,428602.9063,2020-05-08T10:42:34.629Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapM16A4_C,2,5,23.0,12.0,2
VLG_Spear,401400.75,388802.3438,T1_Akad,401919.625,391704.0625,2020-05-08T10:42:41.063Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapM16A4_C,2,5,26.0,13.0,2
FPC_YAYAVA,447383.7188,634371.5625,WNS_UNnamde,447355.625,634640.5625,2020-05-08T10:43:33.777Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapRhino_C,2,5,21.0,10.0,2
LVG_Kali,467349.5625,317592.8125,DNW_CheongGak,469319.9063,316217.125,2020-05-08T10:43:50.446Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapHK416_C,2,5,22.0,11.0,2
WCS_Hanya,388648.75,379448.1875,VLG_Spear,402816.1563,393959.3438,2020-05-08T10:44:24.051Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapMini14_C,2,5,17.0,6.0,2
LVG_Dowon,492461.9063,291775.0,DNW_DG98,492916.1563,291636.0313,2020-05-08T10:45:19.603Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapHK416_C,2,5,13.0,11.0,2
OPGG_Silky,360605.0625,416388.3125,APK_Rain1ng,358379.0625,419217.9063,2020-05-08T10:45:42.270Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapAK47_C,2,5,28.0,15.0,2
DNW_Raeng,491326.5,293482.1875,LVG_Sparrow,491658.9063,290149.3438,2020-05-08T10:45:49.752Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapSCAR-L_C,2,5,29.0,16.0,2
LVG_Dowon,492432.8438,290486.125,DNW_Raeng,491463.375,293258.9688,2020-05-08T10:45:51.362Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapSCAR-L_C,2,5,13.0,11.0,2
WCS_EEND,339559.625,432460.875,APK_Hwan2da,361015.9375,425882.9063,2020-05-08T10:46:31.663Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapMini14_C,2,5,11.0,6.0,2
VSG_Starlord,450310.4688,578287.0,FPC_miha,450301.3125,578764.0,2020-05-08T10:48:50.241Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapHK416_C,2,5,1.0,1.0,2
VSG_Starlord,452758.0313,580077.5,FPC_Americano,450730.5625,581630.9375,2020-05-08T10:49:23.990Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapHK416_C,2,5,1.0,1.0,2
emT_Alphaca,387795.1563,602102.0,STA_Hwarang,406168.2188,619283.4375,2020-05-08T10:50:24.922Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapHK416_C,2,5,9.0,3.0,2
DWG_mickey,370429.5625,424210.9063,OPGG_Dumbo,370436.3125,421824.1563,2020-05-08T10:50:25.902Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapAK47_C,2,5,4.0,12.0,2
DWG_mickey,371832.875,424224.9063,OPGG_Silky,371688.1875,422687.7813,2020-05-08T10:50:51.601Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,BP_MolotovFireDebuff_C,2,5,4.0,12.0,2
DWG_DoYa,371329.875,424272.0,OPGG_Ayoh,366774.7188,423476.3438,2020-05-08T10:50:58.135Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapSCAR-L_C,2,5,24.0,12.0,2
DWG_mickey,371055.4063,421302.0625,OPGG_int,371095.5625,421698.0313,2020-05-08T10:51:24.944Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapSCAR-L_C,2,5,4.0,12.0,2
VLG_PLIKHE,347211.9063,468067.3438,WCS_EEND,347999.5625,471942.0625,2020-05-08T10:51:48.337Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapHK416_C,2,5,25.0,13.0,2
WCS_EEND,347910.9375,470737.9375,VLG_DAEVA,359966.3438,485779.4375,2020-05-08T10:52:02.359Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapFNFal_C,2,5,11.0,6.0,2
emT_Alphaca,385936.5625,599716.625,ENT_Seongjang,377280.1563,573445.5625,2020-05-08T10:52:11.761Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapMini14_C,2,5,9.0,3.0,2
APK_NEFiEX,363913.125,433902.5625,DWG_CRIS,363121.7813,434003.4375,2020-05-08T10:53:52.585Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapHK416_C,2,5,27.0,14.0,2
DWG_Corn,364173.5,435907.7813,DWG_DoYa,364117.5938,440679.5,2020-05-08T10:55:50.829Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapM24_C,2,5,23.0,12.0,2
DWG_mickey,363060.5938,439081.125,DWG_mickey,363060.5938,439081.125,2020-05-08T10:56:26.378Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,ProjGrenade_C,2,5,4.0,12.0,2
VSG_WICK2D,422652.0313,592768.1875,VLG_Hikari,406939.2813,583432.625,2020-05-08T10:57:07.071Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,PlayerFemale_A_C,2,5,2.0,1.0,2
GRF_Minsung,351906.1875,650757.8125,WNS_FLUX,351556.9063,647071.875,2020-05-08T10:58:34.027Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapHK416_C,2,5,19.0,9.0,2
VSG_Starlord,444778.5,624369.375,LVG_Dowon,445816.3438,627922.25,2020-05-08T10:59:03.028Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapHK416_C,2,5,1.0,1.0,2
VSG_Hulk,439831.5,624980.1875,LVG_Kali,429839.6563,638660.3125,2020-05-08T10:59:15.226Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,PlayerFemale_A_C,2,5,5.0,1.0,2
VSG_Starlord,442890.9375,624646.0625,LVG_ZeniTh,437051.75,641107.875,2020-05-08T10:59:15.237Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapFNFal_C,2,5,1.0,1.0,2
T1_Rex,427540.625,639777.3125,VSG_Menteul,430188.0,638403.1875,2020-05-08T10:59:26.093Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapAK47_C,2,5,10.0,4.0,2
AF_NN,398431.9063,641772.3125,FPC_Cross,394826.625,645539.25,2020-05-08T11:01:03.948Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,PlayerFemale_A_C,2,5,14.0,2.0,2
AF_R0wha,401112.5,642212.4375,FPC_YAYAVA,394822.0,645374.5625,2020-05-08T11:01:03.957Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapMini14_C,2,5,7.0,2.0,2
STA_YunJong,380177.1875,641535.25,ENT_Under,369785.875,632367.0625,2020-05-08T11:01:13.213Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapHK416_C,2,5,3.0,5.0,2
VSG_Starlord,416489.7813,614915.4375,WCS_WaterGun,409150.9063,613914.875,2020-05-08T11:01:13.228Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapFNFal_C,2,5,1.0,1.0,2
WNS_Hyeok,372702.1875,649884.375,GRF_2heart,363490.3125,633637.0625,2020-05-08T11:01:15.898Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapMini14_C,2,5,12.0,7.0,2
GRF_Asura,370127.1563,629080.375,ENT_kAyle,371915.5625,634802.875,2020-05-08T11:01:39.654Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,BP_MolotovFireDebuff_C,2,5,20.0,9.0,2
WNS_Hyeok,373110.4688,648086.5625,GRF_Asura,370132.7813,628878.0,2020-05-08T11:01:43.293Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,PlayerFemale_A_C,2,5,12.0,7.0,2
T1_Rex,410660.9063,651866.375,ENT_indigo,382985.3438,631315.0625,2020-05-08T11:01:43.627Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapSKS_C,2,5,10.0,4.0,2
VSG_Starlord,416486.7813,614876.0625,WCS_Hanya,409259.2188,613870.125,2020-05-08T11:01:51.116Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,PlayerFemale_A_C,2,5,1.0,1.0,2
VSG_Starlord,417013.9375,614179.1875,emT_Alphaca,387067.9063,624855.3125,2020-05-08T11:02:02.376Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapFNFal_C,2,5,1.0,1.0,2
STA_YunJong,382875.1875,640877.5,WNS_xBellka,378176.125,637092.875,2020-05-08T11:02:24.284Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,PlayerFemale_A_C,2,5,3.0,5.0,2
VSG_Starlord,417251.7188,613340.125,WCS_Piky,400470.3438,604977.5,2020-05-08T11:03:33.738Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapFNFal_C,2,5,1.0,1.0,2
emT_seoul,393223.4063,621387.5,STA_Piaz,393483.125,621377.8125,2020-05-08T11:03:58.777Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapHK416_C,2,5,8.0,3.0,2
STA_YunJong,393377.7813,621432.8125,emT_seoul,393912.3125,620690.0,2020-05-08T11:04:26.054Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapHK416_C,2,5,3.0,5.0,2
emT_seoul,392550.4688,620986.5625,STA_Jungdong,391480.7813,621586.6875,2020-05-08T11:04:26.638Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,PlayerMale_A_C,2,5,8.0,3.0,2
emT_Draft,390832.3125,621595.125,STA_YunJong,393659.0,621351.625,2020-05-08T11:04:26.649Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapHK416_C,2,5,15.0,3.0,2
AF_Daengchae,405776.3438,638099.0625,T1_JeffLocka,407574.0625,640982.875,2020-05-08T11:05:39.476Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,PlayerFemale_A_C,2,5,6.0,2.0,2
T1_Adder,407787.5,641372.625,AF_R0wha,406218.7813,642434.25,2020-05-08T11:05:42.770Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapAK47_C,2,5,16.0,4.0,2
AF_R0wha,404813.0625,642475.8125,T1_Rex,405771.4688,643100.8125,2020-05-08T11:05:44.101Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,PlayerFemale_A_C,2,5,7.0,2.0,2
AF_Daengchae,407955.3125,639824.0625,T1_Adder,407652.7813,641165.3125,2020-05-08T11:05:44.112Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapHK416_C,2,5,6.0,2.0,2
VSG_Starlord,405032.9063,617009.875,emT_Draft,400433.125,612428.875,2020-05-08T11:06:50.612Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapHK416_C,2,5,1.0,1.0,2
VSG_Starlord,403798.9063,617553.6875,emT_LeClo,397781.1875,616438.625,2020-05-08T11:07:04.378Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapFNFal_C,2,5,1.0,1.0,2
VSG_WICK2D,417191.0625,613235.5,AF_NN,416531.4688,622372.4375,2020-05-08T11:08:18.538Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,PlayerMale_A_C,2,5,2.0,1.0,2
VSG_Hulk,407692.5,616228.4375,AF_Shadow,409036.3125,619884.125,2020-05-08T11:08:25.139Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapHK416_C,2,5,5.0,1.0,2
VSG_WICK2D,404727.5,619194.625,AF_Daengchae,404646.0625,615713.1875,2020-05-08T11:09:08.237Z,ff90d464-bde0-4966-938b-f9bd84210acb,Desert_Main,WeapHK416_C,2,5,2.0,1.0,2
DNW_DG98,366828.125,422615.9375,OPGG_Ayoh,366913.4688,424640.625,2020-05-08T09:57:23.688Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapVSS_C,2,4,30.0,16.0,2
DNW_Rage,366713.875,422692.4375,OPGG_Silky,367081.0625,422061.875,2020-05-08T09:57:32.899Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapFNFal_C,2,4,31.0,16.0,2
DNW_CheongGak,367122.1875,424727.3438,OPGG_Dumbo,367072.5625,422399.3438,2020-05-08T09:57:38.792Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapVSS_C,2,4,29.0,16.0,2
OPGG_int,370289.9063,421108.9063,DNW_Rage,368131.0625,423764.4375,2020-05-08T09:58:10.579Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,PlayerFemale_A_C,2,4,3.0,6.0,2
OPGG_int,369897.0625,424143.625,DNW_Raeng,369491.1875,423741.4375,2020-05-08T09:58:10.582Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,PlayerFemale_A_C,2,4,3.0,6.0,2
OPGG_int,371318.5625,422287.375,DNW_DG98,367782.1875,421269.1563,2020-05-08T09:58:10.585Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,PlayerFemale_A_C,2,4,3.0,6.0,2
OPGG_int,369203.3438,421232.9063,DNW_CheongGak,367026.7813,423356.4688,2020-05-08T09:58:10.588Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,BP_MolotovFireDebuff_C,2,4,3.0,6.0,2
LVG_ZeniTh,492661.3438,257874.3125,VLG_Hikari,512344.4688,267804.8438,2020-05-08T09:59:00.005Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapM16A4_C,2,4,2.0,2.0,2
VSG_WICK2D,390590.125,536445.5,ENT_kAyle,389526.7188,535875.75,2020-05-08T10:03:08.939Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapHK416_C,2,4,5.0,5.0,2
VSG_Starlord,388622.4375,538370.75,ENT_Seongjang,390215.875,536691.125,2020-05-08T10:03:20.467Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapHK416_C,2,4,20.0,5.0,2
VSG_WICK2D,389318.1563,535797.8125,ENT_Under,389450.5,536104.1875,2020-05-08T10:03:20.690Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapHK416_C,2,4,5.0,5.0,2
VSG_Menteul,386812.5625,533337.3125,ENT_indigo,386886.125,532761.375,2020-05-08T10:03:33.343Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapHK416_C,2,4,4.0,5.0,2
WCS_EEND,255049.3281,453219.0,AF_R0wha,253792.1875,453435.5938,2020-05-08T10:06:02.312Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapHK416_C,2,4,7.0,1.0,2
VLG_PLIKHE,406456.5625,542919.75,T1_Adder,396157.3438,538949.1875,2020-05-08T10:07:01.224Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapMini14_C,2,4,13.0,11.0,2
VLG_Spear,390035.1875,536916.4375,T1_JeffLocka,389885.2813,536980.75,2020-05-08T10:08:23.659Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapSCAR-L_C,2,4,23.0,11.0,2
WNS_UNnamde,299623.8438,521887.875,STA_Jungdong,298438.0313,519991.3438,2020-05-08T10:13:44.371Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapAK47_C,2,4,24.0,12.0,2
GRF_2tap,363803.2813,560553.5,FPC_Cross,364932.4688,559893.0,2020-05-08T10:14:01.336Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapHK416_C,2,4,22.0,10.0,2
GRF_2heart,360912.0625,559404.625,FPC_Americano,362331.5,559359.4375,2020-05-08T10:14:08.649Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapHK416_C,2,4,12.0,10.0,2
APK_Rain1ng,304769.3438,512486.0938,STA_Piaz,298407.0313,511182.7813,2020-05-08T10:14:21.307Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapHK416_C,2,4,27.0,13.0,2
APK_NEFiEX,298936.9375,508689.875,WNS_Hyeok,303029.9063,516943.7813,2020-05-08T10:14:38.277Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapMini14_C,2,4,26.0,13.0,2
STA_Piaz,298042.2188,511070.0625,APK_Hwan2da,296662.6875,516339.3438,2020-05-08T10:14:39.866Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,PlayerFemale_A_C,2,4,28.0,14.0,2
WNS_FLUX,305509.9688,513885.4375,APK_Rain1ng,305191.1563,511240.1875,2020-05-08T10:14:54.814Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapHK416_C,2,4,25.0,12.0,2
emT_seoul,323164.2813,524029.9063,STA_Hwarang,310137.125,521421.3438,2020-05-08T10:14:59.449Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,PlayerFemale_A_C,2,4,1.0,4.0,2
emT_seoul,322685.625,524598.4375,STA_YunJong,305929.875,519478.5938,2020-05-08T10:15:04.348Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapMini14_C,2,4,1.0,4.0,2
APK_NEFiEX,299108.9688,509557.625,APK_NEFiEX,299108.9688,509557.625,2020-05-08T10:15:07.512Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,PlayerFemale_A_C,2,4,26.0,13.0,2
WNS_xBellka,305272.4688,509237.5625,WNS_xBellka,305272.4688,509237.5625,2020-05-08T10:15:14.491Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,PlayerFemale_A_C,2,4,67.0,12.0,2
WNS_FLUX,304783.5313,510144.2188,WNS_FLUX,304783.5313,510144.2188,2020-05-08T10:15:14.503Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,PlayerFemale_A_C,2,4,25.0,12.0,2
VLG_PLIKHE,363402.1563,517601.0625,VSG_WICK2D,362994.0938,518008.7188,2020-05-08T10:16:08.735Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapSCAR-L_C,2,4,13.0,11.0,2
VSG_Menteul,359092.125,518089.3125,VLG_Spear,364164.75,522915.9375,2020-05-08T10:16:14.322Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,ProjGrenade_C,2,4,4.0,5.0,2
FPC_YAYAVA,355658.2813,543312.0,GRF_Minsung,350929.2188,545613.8125,2020-05-08T10:16:17.799Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,PlayerFemale_A_C,2,4,11.0,9.0,2
VSG_WICK2D,363334.0625,518461.1875,VLG_DAEVA,363922.1563,518478.5938,2020-05-08T10:16:20.954Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,PlayerFemale_A_C,2,4,5.0,5.0,2
VSG_Menteul,363347.1875,516423.9375,VLG_PLIKHE,363274.4688,517991.75,2020-05-08T10:16:20.966Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapHK416_C,2,4,4.0,5.0,2
emT_LeClo,346672.5938,536030.9375,GRF_2heart,352296.4688,543803.125,2020-05-08T10:16:21.333Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapMini14_C,2,4,19.0,4.0,2
emT_seoul,330086.5313,514451.7813,VSG_Hulk,361520.0,513836.4688,2020-05-08T10:16:24.916Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapMini14_C,2,4,1.0,4.0,2
FPC_YAYAVA,355581.3125,541822.3125,GRF_Asura,356439.5938,541238.625,2020-05-08T10:16:30.373Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapHK416_C,2,4,11.0,9.0,2
GRF_2heart,353044.75,544256.8125,FPC_miha,356520.6875,545049.4375,2020-05-08T10:16:32.498Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,BattleRoyaleModeController_Desert_C,2,4,12.0,10.0,2
LVG_Sparrow,362431.8438,509201.1563,FPC_YAYAVA,355181.9063,530369.0625,2020-05-08T10:17:15.557Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapMini14_C,2,4,16.0,2.0,2
DWG_DoYa,359995.3438,476540.6563,AF_Daengchae,352916.9375,483775.9063,2020-05-08T10:19:02.592Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapMini14_C,2,4,10.0,3.0,2
DWG_DoYa,359980.625,473843.5,AF_NN,352971.4063,483708.2188,2020-05-08T10:19:04.662Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,ProjGrenade_C,2,4,10.0,3.0,2
DWG_mickey,358988.1875,480311.4375,AF_Shadow,353257.7188,483663.1875,2020-05-08T10:19:04.673Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,ProjGrenade_C,2,4,18.0,3.0,2
T1_Rex,372039.5,503019.9063,LVG_Sparrow,369231.7813,500481.3438,2020-05-08T10:19:49.788Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,ProjGrenade_C,2,4,21.0,7.0,2
LVG_ZeniTh,359452.875,508098.7188,T1_Akad,362751.125,506358.7813,2020-05-08T10:20:59.000Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,PlayerFemale_A_C,2,4,2.0,2.0,2
DWG_CRIS,366237.0313,501690.6563,T1_Rex,363958.625,505898.3438,2020-05-08T10:20:59.010Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapHK416_C,2,4,17.0,3.0,2
LVG_ZeniTh,358470.5625,509303.7813,VSG_Starlord,354497.375,503349.9688,2020-05-08T10:21:06.529Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapHK416_C,2,4,2.0,2.0,2
WCS_Hanya,341590.9063,500687.7813,OPGG_int,342883.6875,502170.9063,2020-05-08T10:21:22.925Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapHK416_C,2,4,15.0,1.0,2
emT_seoul,347600.0,518733.7813,VSG_Menteul,353133.4375,516914.7813,2020-05-08T10:21:27.067Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,ProjGrenade_C,2,4,1.0,4.0,2
LVG_ZeniTh,359804.625,511676.0625,emT_Alphaca,349972.4375,515690.1563,2020-05-08T10:21:27.893Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapMini14_C,2,4,2.0,2.0,2
LVG_Dowon,361436.625,510042.0,emT_LeClo,361790.1875,509010.75,2020-05-08T10:22:23.908Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapHK416_C,2,4,8.0,2.0,2
emT_seoul,348443.3438,510411.5,WCS_EEND,346819.8438,509367.875,2020-05-08T10:22:38.825Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapHK416_C,2,4,1.0,4.0,2
WCS_EEND,345170.8438,507528.1875,emT_Draft,349119.75,511163.0938,2020-05-08T10:22:45.514Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,ProjGrenade_C,2,4,7.0,1.0,2
WCS_Piky,344698.7813,508567.375,emT_seoul,348329.75,510262.625,2020-05-08T10:22:45.525Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,ProjGrenade_C,2,4,6.0,1.0,2
LVG_Dowon,354549.5,507006.75,DWG_Corn,359540.0313,495989.4375,2020-05-08T10:24:29.919Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapMini14_C,2,4,8.0,2.0,2
LVG_Kali,356378.0313,506221.4688,DWG_mickey,355339.3125,501803.0625,2020-05-08T10:25:14.585Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapHK416_C,2,4,9.0,2.0,2
LVG_Kali,356166.4688,500664.3125,DWG_CRIS,355417.9063,499833.2813,2020-05-08T10:25:29.267Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapHK416_C,2,4,9.0,2.0,2
WCS_WaterGun,350144.625,505458.0,LVG_ZeniTh,351842.875,506601.9063,2020-05-08T10:26:11.959Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,WeapHK416_C,2,4,14.0,1.0,2
WCS_Piky,350880.9375,496649.9375,LVG_Kali,353603.4063,498536.5938,2020-05-08T10:26:50.964Z,c99ab42d-3bd9-4342-94a0-f058d4aa75d3,Desert_Main,PlayerFemale_A_C,2,4,6.0,1.0,2
OPGG_Silky,367303.1563,423938.3125,DNW_Raeng,367400.4063,423647.7813,2020-05-08T09:08:33.987Z,73635bd7-9d9f-4a3a-b202-d45c7aad091f,Desert_Main,WeapWinchester_C,0,4,9.0,5.0,2
DNW_Rage,371923.0625,422616.6563,OPGG_int,372608.0,422332.0625,2020-05-08T09:08:38.359Z,73635bd7-9d9f-4a3a-b202-d45c7aad091f,Desert_Main,WeapMini14_C,0,4,33.0,16.0,2
AF_Shadow,268166.8438,213620.2188,WNS_UNnamde,270248.3125,214066.8594,2020-05-08T09:08:49.238Z,73635bd7-9d9f-4a3a-b202-d45c7aad091f,Desert_Main,WeapAK47_C,0,4,17.0,13.0,2
OPGG_Ayoh,371525.6563,420835.3125,DNW_Rage,371751.7813,421801.625,2020-05-08T09:08:51.496Z,73635bd7-9d9f-4a3a-b202-d45c7aad091f,Desert_Main,WeapBerylM762_C,0,4,8.0,5.0,2
OPGG_Silky,368234.125,424081.625,DNW_CheongGak,368212.125,424216.4688,2020-05-08T09:08:56.578Z,73635bd7-9d9f-4a3a-b202-d45c7aad091f,Desert_Main,WeapHK416_C,0,4,9.0,5.0,2
DNW_DG98,366382.9375,421157.6563,OPGG_Silky,366938.2188,424463.6563,2020-05-08T09:09:04.580Z,73635bd7-9d9f-4a3a-b202-d45c7aad091f,Desert_Main,WeapMini14_C,0,4,32.0,16.0,2
OPGG_Ayoh,371450.3438,420734.7813,DNW_DG98,367664.5625,420872.9375,2020-05-08T09:14:24.635Z,73635bd7-9d9f-4a3a-b202-d45c7aad091f,Desert_Main,WeapHK416_C,0,4,8.0,5.0,2
DWG_CRIS,319502.2813,303358.8438,AF_R0wha,318070.6563,301791.0,2020-05-08T09:16:35.978Z,73635bd7-9d9f-4a3a-b202-d45c7aad091f,Desert_Main,WeapHK416_C,0,4,18.0,15.0,2
